x,y,z,omg,phi,kpp,Roll,Pitch,Yaw,UNIXtime
-0.00154806487262249,-0.01048927940428257,-0.2013198733329773,-0.1229000836610794,0.0632147490978241,-0.567866325378418,0.06824543395527094,-1.213107774785267,-23.23035093527928,1631692468.201524
-0.0009291049791499972,-0.010610213503241539,-0.2100946009159088,-0.12933263182640076,0.025136424228549004,-0.5919210910797119,0.15139043759998275,-1.2110925388659362,-24.258789211617483,1631692468.233744
-0.0007136451313272119,-0.010651706717908382,-0.21745839715003967,-0.1181304007768631,0.01660865917801857,-0.6140806674957275,0.185654483988136,-1.2091880815836589,-25.123006124619096,1631692468.265907
0.0009133066050708294,-0.011203757487237453,-0.22457681596279144,-0.12444445490837097,0.06240811198949814,-0.601953387260437,0.3903940200125546,-1.2275688394974402,-25.961839590116853,1631692468.298481
0.0032269845250993967,-0.011411001905798912,-0.2357838898897171,-0.14028067886829376,0.1203475147485733,-0.5694871544837952,0.6678021401589757,-1.1835374966279744,-27.2845210241951,1631692468.3320608
0.0035229171626269817,-0.008389482274651527,-0.24842678010463715,-0.12937887012958527,0.11871061474084854,-0.5636538863182068,0.629931142231291,-0.8309247699803991,-28.774657227786765,1631692468.3640609
0.002858108142390847,-0.007868935354053974,-0.25010189414024353,-0.12872116267681122,0.11822141706943512,-0.5611908435821533,0.5426747792034232,-0.7911370015801481,-28.971869112214794,1631692468.394594
-0.003283872501924634,-0.0057488600723445415,-0.2581122815608978,-0.14267805218696594,0.07392434775829315,-0.5979634523391724,-0.19352382738007487,-0.7335821709929145,-29.915592758129982,1631692468.426912
-0.0041252016089856625,-0.005408997181802988,-0.2644311785697937,-0.1418904960155487,0.0326995886862278,-0.6019952297210693,-0.29199883490048084,-0.7227668864276067,-30.665197535247593,1631692468.459671
-0.0029437094926834106,-0.005334359593689442,-0.2694375216960907,-0.17721417546272278,0.0049406904727220535,-0.6074787974357605,-0.16015449404198578,-0.679558403445397,-31.261242118232854,1631692468.492525
-0.0032334488350898027,-0.005212842486798763,-0.27311646938323975,-0.2131914496421814,-0.017460476607084274,-0.6143534183502197,-0.19329996688075773,-0.6758379137915165,-31.69906991037603,1631692468.524854
-0.0051965853199362755,-0.0053001390770077705,-0.27639055252075195,-0.24685731530189514,-0.04562976583838463,-0.638696551322937,-0.4044425804068146,-0.7482823389203437,-32.08806395933346,1631692468.558054
-0.00673690065741539,-0.0053043062798678875,-0.2815036475658417,-0.24361521005630493,-0.030287398025393486,-0.6536112427711487,-0.5697021217447901,-0.8005695668881527,-32.697189508986014,1631692468.5893629
-0.006934915669262409,-0.00465572951361537,-0.2847428321838379,-0.2753636837005615,-0.02172159217298031,-0.6489853262901306,-0.6099068083929359,-0.7377034382757695,-33.08421287216122,1631692468.6220071
-0.009172053076326847,-0.00476710544899106,-0.285674124956131,-0.3159094452857971,-0.04528201371431351,-0.6464213132858276,-0.8512451204197824,-0.823758094162407,-33.19400008972298,1631692468.654269
-0.011796527542173862,-0.004630493465811014,-0.28638240694999695,-0.33672401309013367,-0.059946637600660324,-0.6532132029533386,-1.1433068272171507,-0.8955095923171811,-33.27681211486648,1631692468.686604
-0.012385536916553974,-0.004586668219417334,-0.28613370656967163,-0.3552097976207733,-0.07256126403808594,-0.6699433922767639,-1.2096606334957065,-0.9097119097748103,-33.24663516703816,1631692468.7176802
-0.012763678096234798,-0.005034267902374268,-0.2833563983440399,-0.3650411367416382,-0.07206834107637405,-0.6900479793548584,-1.2393300842419346,-0.967670034051174,-32.91397574879294,1631692468.749082
-0.013482274487614632,-0.007938945665955544,-0.2799884080886841,-0.38384413719177246,-0.05902613699436188,-0.6979891657829285,-1.228662575109732,-1.305916316930242,-32.50911364912576,1631692468.7817159
-0.013852933421730995,-0.011765030212700367,-0.28295961022377014,-0.3578035533428192,-0.00652681477367878,-0.6664102077484131,-1.1414051388707682,-1.742290419749683,-32.86207612910656,1631692468.812813
-0.014465169049799442,-0.010621893219649792,-0.2866808772087097,-0.31873995065689087,0.05193568021059036,-0.6138899922370911,-1.2393953208743378,-1.6413078659104432,-33.306463491067866,1631692468.8374348
-0.015975991263985634,-0.008314589969813824,-0.28406253457069397,-0.3202231526374817,0.06041019782423973,-0.607189953327179,-1.4849705442570333,-1.433558268017484,-32.99256831428919,1631692468.864301
-0.01615416817367077,-0.007876734249293804,-0.28372853994369507,-0.31852200627326965,0.055540796369314194,-0.6066286563873291,-1.5192766481980462,-1.3907176296493031,-32.95276034367457,1631692468.89636
-0.015928100794553757,-0.005219930782914162,-0.28401437401771545,-0.31075558066368103,0.054726019501686096,-0.6093287467956543,-1.580396884828879,-1.0918966873564968,-32.989589817767644,1631692468.928318
-0.012135850265622139,-0.002654766198247671,-0.2823731005191803,-0.3092382848262787,0.04235147312283516,-0.6270561218261719,-1.24824646908296,-0.6845122161471704,-32.79892413362331,1631692468.9565198
-0.006952085066586733,-0.0031258524395525455,-0.28405654430389404,-0.29804497957229614,0.022831063717603683,-0.6359360814094543,-0.6621095636440556,-0.5697335991703842,-33.00261569826595,1631692468.982142
-0.003057124326005578,-0.00512688746675849,-0.2887687385082245,-0.2824832797050476,0.026073584333062172,-0.6148508191108704,-0.16575035780895758,-0.6636355235520129,-33.56816818112788,1631692469.010765
-0.0009516319260001183,-0.0065335980616509914,-0.29219576716423035,-0.26106181740760803,0.015513835474848747,-0.5867130756378174,0.11448793660894221,-0.7478888887874852,-33.980427250979815,1631692469.04386
-0.0009686071425676346,-0.00793539173901081,-0.29142919182777405,-0.24795439839363098,-0.0003156109305564314,-0.5753563642501831,0.15885240657577387,-0.9022109363568762,-33.889446254081406,1631692469.076857
-9.561790648149326e-05,-0.008619601838290691,-0.29076990485191345,-0.2296479046344757,-0.004486816003918648,-0.572126567363739,0.27675900985800245,-0.9482475448934988,-33.81169259024137,1631692469.109059
0.002007074421271682,-0.00891162920743227,-0.2893933951854706,-0.22526298463344574,-0.03000454232096672,-0.5838647484779358,0.515742374757271,-0.9109358296721156,-33.64883308276836,1631692469.142026
0.001722065731883049,-0.009137271903455257,-0.2875711917877197,-0.2205667793750763,-0.0460631437599659,-0.5972144603729248,0.49016517275643057,-0.9460740047412787,-33.43073912203437,1631692469.1752572
0.002403089078143239,-0.009104995988309383,-0.2868283689022064,-0.15799546241760254,-0.052371155470609665,-0.57807856798172,0.5631360833331911,-0.9205222535923795,-33.342385623104335,1631692469.208568
0.002240440808236599,-0.009122700430452824,-0.28713279962539673,-0.13531139492988586,-0.043201811611652374,-0.5624762773513794,0.5461568057792734,-0.9276393802621232,-33.378691748306096,1631692469.240336
0.0018589183455333114,-0.00921968650072813,-0.2864696681499481,-0.13963103294372559,-0.023539142683148384,-0.5714566111564636,0.5068099516221095,-0.951191951273557,-33.29915572029078,1631692469.272873
0.0027329218573868275,-0.009562771767377853,-0.285208135843277,-0.1466612070798874,-0.006492407526820898,-0.5830029845237732,0.6127789155121383,-0.9609689540805149,-33.149405607464004,1631692469.305585
0.004720576573163271,-0.009794315323233604,-0.2833075523376465,-0.15997983515262604,0.006485521327704191,-0.6024147868156433,0.83684954608091,-0.9230812596652473,-32.92416016579473,1631692469.3378072
0.006016023922711611,-0.010436133481562138,-0.2806263566017151,-0.18853342533111572,-0.003523176768794656,-0.6272495985031128,0.9974196522879478,-0.9543323626288143,-32.60591931097296,1631692469.363882
0.006182175129652023,-0.01059024129062891,-0.2802077531814575,-0.18901854753494263,-0.0026688436046242714,-0.6305328607559204,1.0202353652060596,-0.9663812237850794,-32.556327011633314,1631692469.391977
0.007875566370785236,-0.012161705642938614,-0.27795666456222534,-0.20370715856552124,-0.015686294063925743,-0.6692934632301331,1.2545062301785532,-1.087775552310254,-32.291968570214806,1631692469.4236422
0.009154045954346657,-0.01440963614732027,-0.27501213550567627,-0.21821433305740356,-0.027007171884179115,-0.6965126395225525,1.4630107385543467,-1.2989325893815828,-31.946835992650943,1631692469.456504
0.00915391556918621,-0.018857061862945557,-0.2742888927459717,-0.21863722801208496,0.003275725757703185,-0.7009689211845398,1.6021818067421556,-1.7900644077219932,-31.87149707421089,1631692469.490156
0.009679349139332771,-0.022354206070303917,-0.275816410779953,-0.22257591784000397,0.04555496945977211,-0.6704145073890686,1.7738758923328612,-2.1560299605630413,-32.06448592886213,1631692469.523576
0.012027586810290813,-0.022966668009757996,-0.2771659791469574,-0.21783754229545593,0.07636336982250214,-0.635667622089386,2.0551039918094918,-2.146252776303442,-32.23188258391412,1631692469.556833
0.014159063808619976,-0.019658075645565987,-0.2726232707500458,-0.23669947683811188,0.05271781608462334,-0.630552351474762,2.1761882345512484,-1.7245606150298665,-31.68314231081448,1631692469.590166
0.013000533916056156,-0.01691029593348503,-0.26592913269996643,-0.2545185387134552,0.04006755352020264,-0.6358490586280823,1.952090337064141,-1.4715390433333202,-30.876602505867986,1631692469.622941
0.011027234606444836,-0.016764383763074875,-0.26682475209236145,-0.24807123839855194,0.04473888874053955,-0.6368361115455627,1.7310042016069411,-1.514016803962662,-30.98007725188385,1631692469.655803
0.008422445505857468,-0.016323426738381386,-0.2725988030433655,-0.22266371548175812,0.05040035769343376,-0.6072965860366821,1.4389918637532684,-1.5364457592144238,-31.66271346096053,1631692469.6882591
0.0036945934407413006,-0.015215788036584854,-0.2716214954853058,-0.18919828534126282,0.026822149753570557,-0.60581374168396,0.8813605475833585,-1.5630242701121622,-31.53754479231118,1631692469.7212522
0.0009958528680726886,-0.014485903084278107,-0.2698454260826111,-0.15484412014484406,-0.00011439354420872405,-0.6179232001304626,0.5580213993252097,-1.5676037674284742,-31.321157606076707,1631692469.754475
-0.00025963547523133457,-0.01400105282664299,-0.2664749026298523,-0.1785110980272293,-0.018094850704073906,-0.6366485357284546,0.39900976907294955,-1.5543459281326542,-30.917738396918985,1631692469.78652
-0.0004894569865427911,-0.014201085083186626,-0.2599141597747803,-0.20794744789600372,-0.03205210343003273,-0.6439486145973206,0.3689544248145385,-1.5860065179495735,-30.13815856047338,1631692469.819971
-0.0007281230646185577,-0.014908501878380775,-0.2551513612270355,-0.22684217989444733,-0.049062035977840424,-0.6543663144111633,0.3553859624482009,-1.6731727002953694,-29.573666914675744,1631692469.8532531
-0.004775027744472027,-0.01574389450252056,-0.25129449367523193,-0.2300521284341812,-0.0754486620426178,-0.6676392555236816,-0.07621924788980286,-1.8838144626351425,-29.11102694817186,1631692469.886234
-0.011258276179432869,-0.01593075320124626,-0.2471994161605835,-0.23865415155887604,-0.09566216170787811,-0.6885905861854553,-0.7990976949191035,-2.0878903141189133,-28.614700277946948,1631692469.919779
-0.01573828049004078,-0.016819017007946968,-0.24375613033771515,-0.2407507598400116,-0.11246712505817413,-0.7039501667022705,-1.2799317489602005,-2.3088883543267547,-28.198522864514803,1631692469.9526641
-0.020060677081346512,-0.018028074875473976,-0.2392050176858902,-0.2415197491645813,-0.08361145108938217,-0.719194769859314,-1.7390184313928994,-2.5558456137770857,-27.650725159562374,1631692469.985895
-0.022992286831140518,-0.018342750146985054,-0.23433803021907806,-0.23316477239131927,-0.04054645076394081,-0.7187680006027222,-2.070307354244672,-2.6608330985286024,-27.069079239998814,1631692470.018869
-0.023339660838246346,-0.01720580831170082,-0.229564368724823,-0.2358764410018921,0.007196385413408279,-0.7080545425415039,-2.1519348148659803,-2.5329342942136264,-26.506640964215197,1631692470.0516071
